STEP;C11;NCL;NP;OCB;OCC;OCM;OCN;ONC;TOTAL
145;841.3662719726563;21506.43359375;0.0;1286.05322265625;16235.2373046875;4799.48388671875;2716.609375;15216.119140625;62600.79296875
146;776.5516967773438;21473.126953125;0.0;1479.71435546875;16778.017578125;4668.86376953125;2701.03955078125;15524.17578125;63401.1328125
147;986.5517578125;21688.94921875;0.2353329360485077;1694.8321533203125;15687.1826171875;4567.64599609375;2886.674072265625;15786.7490234375;63298.31640625
148;781.7284545898438;21855.5078125;0.0;1482.4266357421875;16121.759765625;4833.3720703125;2794.651611328125;15935.162109375;63804.09375
149;791.8125;21691.015625;0.0;1519.9097900390625;16698.494140625;4691.11962890625;2954.400146484375;16004.318359375;64350.83984375
150;816.268798828125;21451.93359375;0.4706658720970154;1487.1441650390625;16096.8720703125;4634.0048828125;2860.302734375;15509.4345703125;62856.15234375
151;756.5026245117188;21822.28515625;0.0;1442.8646240234375;17073.54296875;4530.76953125;3178.625732421875;16321.498046875;65125.7265625
152;681.9739990234375;22545.267578125;0.0;1450.5811767578125;16350.1640625;4627.4853515625;3110.392822265625;15604.0419921875;64369.45703125
153;673.10693359375;22174.357421875;0.0;1565.9937744140625;16247.7236328125;4505.05224609375;3210.146240234375;16140.6826171875;64516.83203125
154;774.9286499023438;21646.193359375;0.0;1491.2900390625;16740.07421875;4556.00634765625;2779.59619140625;16152.4873046875;64140.1640625
155;668.89453125;21541.666015625;0.0;1558.8802490234375;16380.353515625;4814.30224609375;3213.33837890625;16099.275390625;64276.1484375
156;666.9444580078125;20871.228515625;0.0;1571.9715576171875;16118.494140625;4638.1669921875;2696.972900390625;15211.2744140625;61774.59375
157;852.884521484375;21207.51171875;0.9413317441940308;1572.0164794921875;16419.96484375;4629.6748046875;2523.51806640625;16186.3671875;63392.36328125
158;810.6542358398438;21537.03125;0.0;1529.537353515625;16477.361328125;4716.0625;3011.512451171875;16805.74609375;64887.66796875
159;784.142822265625;21053.53125;0.0;1546.3076171875;16700.623046875;4724.15283203125;2954.663330078125;16183.5869140625;63946.671875
160;765.8929443359375;21192.115234375;0.0;1569.7630615234375;16156.8896484375;4816.2880859375;2746.396240234375;15527.48046875;62774.34375
161;793.939453125;21395.1953125;0.7059987783432007;1317.3179931640625;15999.8623046875;4419.9990234375;2718.325439453125;15047.2041015625;61692.13671875
162;822.1742553710938;20979.234375;0.0;1417.9132080078125;16478.4609375;4665.87255859375;2487.953125;16236.1435546875;63087.42578125
163;753.1417236328125;20983.984375;0.0;1429.364990234375;16380.876953125;4347.5869140625;2583.765380859375;15353.8662109375;61832.078125
164;848.1573486328125;21088.744140625;0.0;1506.79296875;15868.04296875;4574.279296875;2656.052490234375;15516.1982421875;62057.84765625
165;751.7525024414063;21320.587890625;0.2353329360485077;1446.6849365234375;16153.6376953125;4575.00048828125;2786.7265625;15555.306640625;62589.57421875
166;688.2640991210938;21631.15625;0.2353329360485077;1358.727783203125;16554.03515625;4645.11767578125;3013.6083984375;15612.49609375;63503.2109375
167;849.3502807617188;21722.21484375;0.0;1471.271240234375;15815.3525390625;4494.63330078125;2835.83984375;15797.1171875;62985.1953125
168;869.3765869140625;22231.4609375;0.0;1505.574462890625;16090.1474609375;4365.02978515625;2894.372314453125;15813.9521484375;63769.56640625
169;789.2947998046875;21648.9375;0.0;1402.032958984375;16493.076171875;4428.10205078125;2703.423583984375;15867.9248046875;63332.62890625
170;727.5222778320313;21485.19921875;0.0;1462.503662109375;16361.671875;4463.2900390625;2887.780029296875;15384.8115234375;62772.34375
171;661.7429809570313;20888.87890625;0.0;1335.83544921875;15987.6591796875;4503.4599609375;2948.85205078125;14737.8466796875;61063.86328125
172;730.6818237304688;20840.271484375;0.0;1423.2674560546875;16021.2294921875;4559.14208984375;2665.50634765625;14831.947265625;61071.609375
173;746.4349365234375;21089.00390625;0.2353329360485077;1497.6878662109375;16012.3056640625;4570.32470703125;2748.603515625;15681.806640625;62346.00390625
174;737.37109375;20708.130859375;0.0;1395.142822265625;15930.07421875;4514.05908203125;2556.185302734375;15159.14453125;60999.66796875
175;747.0736083984375;20966.28515625;0.2353329360485077;1431.65625;15962.2314453125;4499.23876953125;2552.020751953125;15364.755859375;61523.09375
176;840.7294921875;21131.802734375;0.0;1278.265380859375;15700.7734375;4655.20556640625;2748.884521484375;15557.42578125;61912.640625
177;771.8707275390625;20986.61328125;0.0;1231.69580078125;16386.857421875;4632.052734375;2571.15625;16350.435546875;62930.35546875
178;762.2994384765625;20937.640625;0.0;1450.2197265625;16171.95703125;4754.57568359375;2784.732666015625;15938.623046875;62799.671875
179;786.9998168945313;21166.04296875;0.0;1268.093994140625;16060.2998046875;4628.193359375;2819.02978515625;15842.59765625;62570.9375
180;857.7496337890625;21304.654296875;0.0;1490.5496826171875;15962.509765625;4675.90380859375;3072.61474609375;15712.619140625;63076.1640625
181;737.4424438476563;21487.0078125;0.0;1446.422119140625;16447.025390625;4750.14990234375;2981.3994140625;15457.0634765625;63306.00390625
182;691.36962890625;21132.44921875;0.0;1412.0836181640625;16188.607421875;4894.8876953125;2879.45361328125;15541.4931640625;62739.8984375
183;772.1632690429688;21237.25;0.2353329360485077;1268.0084228515625;15860.9443359375;4792.703125;2711.095458984375;15266.5107421875;61908.6015625
184;804.5701904296875;20797.83984375;0.4706658720970154;1330.28857421875;15890.37109375;4814.28369140625;3065.3447265625;15615.96484375;62318.70703125
185;751.7311401367188;20986.9921875;0.0;1479.56201171875;15613.1123046875;4764.76708984375;2862.624267578125;15084.412109375;61542.6875
186;676.2144775390625;21130.638671875;0.2353329360485077;1395.9376220703125;16208.2353515625;4587.34765625;3229.50927734375;16041.0234375;63268.69140625
187;657.9345703125;21809.5234375;0.0;1364.400390625;15668.19921875;4569.4677734375;2957.513671875;15988.8427734375;63015.40625
188;809.4421997070313;21343.416015625;0.0;1449.2432861328125;15935.1875;4571.97119140625;3026.495361328125;16223.326171875;63358.65234375
189;694.8455200195313;21067.921875;0.0;1309.8629150390625;15921.2568359375;4923.67919921875;2724.70849609375;15767.494140625;62409.3828125
190;689.7062377929688;20785.75;0.0;1193.011474609375;15827.5908203125;4829.16552734375;2661.861572265625;15730.1220703125;61716.9609375
191;764.7987060546875;20974.66796875;0.0;1280.6722412109375;16376.7529296875;4609.4033203125;2757.335693359375;16391.197265625;63154.44140625
192;851.8961181640625;20477.2734375;0.0;1426.66845703125;16285.9775390625;4689.64599609375;2624.79345703125;16510.455078125;62866.28515625
193;803.0311889648438;20571.26953125;0.0;1240.339111328125;16005.55078125;4691.01953125;2607.491455078125;16065.4716796875;61983.97265625
194;794.4520874023438;20812.197265625;0.0;1234.968994140625;16123.0703125;4971.83837890625;2790.720947265625;16316.9287109375;63043.80859375
195;612.3163452148438;20991.34765625;0.0;1146.730712890625;15648.11328125;4612.71728515625;2438.720458984375;15828.06640625;61277.5078125
196;682.1002807617188;20464.36328125;0.0;1330.611083984375;16448.1328125;4829.10595703125;2705.32421875;16041.3955078125;62500.74609375
197;753.3714599609375;20380.97265625;0.2353329360485077;1387.290283203125;15987.8251953125;4843.8125;2779.3974609375;15974.255859375;62106.78515625
198;695.6373901367188;20806.96875;0.0;1210.065185546875;15881.8427734375;4500.728515625;2571.759033203125;15261.6337890625;60928.1328125
199;747.0396118164063;20068.263671875;0.0;1412.5084228515625;16320.7216796875;4816.13525390625;2634.320556640625;15588.6513671875;61587.29296875
200;744.1610717773438;20637.076171875;0.0;1263.72900390625;16517.037109375;4929.2578125;2821.92333984375;15768.00390625;62680.84375
201;661.553466796875;20405.720703125;0.0;1276.1741943359375;16556.4765625;4826.65478515625;2609.685546875;15527.5810546875;61863.46484375
202;729.0142211914063;20713.47265625;0.0;1285.8427734375;16848.474609375;4798.5302734375;2812.48583984375;15393.7373046875;62581.00390625
203;708.359619140625;21025.708984375;0.0;1355.896240234375;16204.802734375;4952.08056640625;2834.804443359375;16139.806640625;63221.1015625
204;807.2885131835938;20875.736328125;0.2353329360485077;1328.10107421875;16302.203125;4653.677734375;2626.067138671875;16423.017578125;63015.9609375
205;845.192138671875;20731.837890625;0.0;1372.3756103515625;15971.6748046875;4956.73095703125;2710.468017578125;16085.4482421875;62673.3515625
206;755.1981811523438;20714.205078125;0.0;1514.594970703125;16355.5517578125;4695.36328125;2605.427734375;15842.490234375;62482.51171875
207;730.2528686523438;20696.6484375;0.0;1287.4683837890625;16869.80859375;4728.19384765625;2843.41943359375;15458.2099609375;62613.6640625
208;662.8556518554688;20678.505859375;0.0;1485.383544921875;16324.509765625;4707.892578125;2868.144775390625;15909.365234375;62636.18359375
209;711.073486328125;20864.685546875;0.4706658720970154;1520.0419921875;16682.19921875;4770.1201171875;2814.97119140625;16292.3212890625;63655.4375
210;703.8782348632813;20530.9140625;0.0;1419.41162109375;16085.099609375;4797.23681640625;2772.2197265625;15993.40234375;62301.80078125
211;635.331298828125;20689.107421875;0.0;1297.24365234375;16044.642578125;4735.720703125;2723.241943359375;16071.814453125;62196.87109375
212;682.8141479492188;20886.806640625;0.0;1382.36865234375;16272.2509765625;4442.43017578125;2679.475830078125;15943.7119140625;62289.546875
213;784.569580078125;20523.06640625;0.0;1348.036865234375;16320.814453125;4390.90185546875;2711.691162109375;15426.8515625;61505.64453125
214;678.9312133789063;20241.103515625;0.0;1435.8916015625;16458.96484375;4371.44287109375;2670.9404296875;16312.4404296875;62169.359375
215;718.1878051757813;19817.353515625;0.9413317441940308;1420.0726318359375;16396.486328125;4476.5380859375;2715.075439453125;15653.8037109375;61198.1640625
216;760.9530639648438;19529.47265625;0.0;1367.792724609375;16645.583984375;4518.03466796875;2830.911865234375;15750.6572265625;61403.046875
217;671.3878173828125;19183.75;0.2353329360485077;1453.258544921875;16598.58984375;4570.83056640625;2425.881591796875;15799.009765625;60702.64453125
218;825.497314453125;19437.970703125;0.0;1395.34619140625;16709.849609375;4405.65234375;3079.116455078125;15473.00390625;61326.18359375
219;933.4645385742188;19462.71875;0.0;1365.992431640625;16665.833984375;4370.1748046875;2697.645751953125;15782.017578125;61277.3828125
220;712.4221801757813;19061.052734375;0.0;1389.145263671875;16711.96484375;4497.509765625;2686.965576171875;14987.1494140625;60045.8984375
221;940.6442260742188;19736.32421875;0.0;1423.928466796875;16970.162109375;4518.52197265625;2777.58740234375;15896.2998046875;62262.96875
222;704.9183349609375;20213.4765625;0.0;1450.9306640625;16902.060546875;4391.23486328125;2825.289306640625;15595.107421875;62082.60546875
223;735.4966430664063;20156.87890625;0.0;1405.1636962890625;16875.30078125;4598.10791015625;2740.47802734375;15348.017578125;61859.1328125
224;631.6546020507813;19956.873046875;0.0;1313.18408203125;16670.087890625;4533.1962890625;2886.219482421875;15462.962890625;61453.83203125
225;662.4493408203125;19450.1796875;0.4706658720970154;1341.4622802734375;17165.76171875;4417.564453125;2782.807373046875;16025.904296875;61846.21875
226;768.6959838867188;19845.189453125;0.0;1480.0452880859375;17389.6953125;4493.26904296875;2773.658203125;15900.681640625;62650.84765625
227;732.659423828125;19671.7109375;0.0;1373.7855224609375;17193.951171875;4429.26025390625;2751.602783203125;16390.59375;62543.2265625
228;827.1080932617188;19667.791015625;0.0;1428.4453125;17018.748046875;4332.83203125;3087.087890625;16772.673828125;63134.26171875
229;752.0265502929688;19681.271484375;0.0;1291.1517333984375;17058.23828125;4188.92919921875;3076.675048828125;16666.60546875;62714.4921875
230;824.8306884765625;20086.734375;0.0;1390.961181640625;17260.1875;4413.7041015625;2667.17529296875;16022.9619140625;62666.17578125
231;809.88427734375;19617.052734375;0.0;1297.943359375;16881.087890625;4281.671875;3092.85595703125;15699.23046875;61679.30859375
232;732.13134765625;20016.380859375;0.0;1243.914306640625;17542.275390625;4295.35888671875;3108.688720703125;16448.16796875;63386.5234375
233;645.0478515625;19869.96875;0.0;1134.3984375;17505.6953125;4233.16845703125;2929.6748046875;16570.689453125;62888.3203125
234;758.1090087890625;19890.28125;0.0;1198.773193359375;17265.158203125;4536.0146484375;2950.853271484375;16857.017578125;63455.87890625
235;708.1737060546875;19671.609375;0.0;1329.1319580078125;17555.4375;4236.34130859375;2857.04296875;16494.185546875;62851.71875
236;729.7351684570313;20065.5703125;0.0;1284.3319091796875;16960.419921875;4357.033203125;2725.625;15696.8251953125;61819.2265625
237;711.6968994140625;20439.970703125;0.0;1260.9560546875;16508.19921875;4628.84814453125;2768.93701171875;15926.740234375;62244.984375
238;685.4700317382813;20020.611328125;0.0;1238.6739501953125;16291.51953125;4350.72998046875;2766.900146484375;15964.5537109375;61318.16015625
239;759.8499755859375;20318.28515625;0.0;1217.8104248046875;16328.1962890625;4336.8056640625;2970.943115234375;15294.3544921875;61225.78515625
240;679.7971801757813;20315.314453125;0.0;1165.3397216796875;16163.8564453125;4455.189453125;2733.231689453125;16444.650390625;61956.8203125
241;732.0752563476563;19538.740234375;0.0;1313.991943359375;16758.025390625;4425.1865234375;2814.046142578125;15998.3857421875;61580.10546875
242;810.6453857421875;19760.056640625;0.0;1295.8746337890625;16559.716796875;4182.77978515625;2831.164794921875;16255.8505859375;61695.65234375
243;774.4151000976563;19921.494140625;0.0;1427.6046142578125;16348.1630859375;4259.96630859375;2568.19873046875;16118.7314453125;61418.34765625
244;871.89404296875;19709.12109375;0.4706658720970154;1318.188232421875;17005.134765625;4544.4912109375;2821.334228515625;15842.87890625;62113.2421875
245;648.1998291015625;19966.498046875;0.0;1276.597412109375;17009.775390625;4221.82958984375;2796.487548828125;15803.80078125;61722.8203125
246;700.134765625;19873.552734375;0.0;1095.6309814453125;16525.0859375;4279.06298828125;2624.600341796875;14895.193359375;59992.9765625
247;750.389892578125;20053.341796875;0.0;1346.930908203125;16338.552734375;4350.14892578125;2607.216796875;15921.181640625;61367.37890625
248;523.0780029296875;20079.82421875;0.0;1036.8548583984375;16398.73828125;4321.58544921875;2665.848388671875;15774.1171875;60799.77734375
249;637.0830688476563;19914.78515625;0.0;1118.103271484375;16500.4765625;4404.10205078125;2807.109619140625;15576.728515625;60958.15234375
250;669.45166015625;20208.11328125;0.0;1256.0501708984375;16608.5234375;4331.041015625;2862.68603515625;16337.6201171875;62273.21484375
251;705.3451538085938;19833.4140625;0.0;1411.0333251953125;16754.7734375;4295.06689453125;3042.279296875;16309.291015625;62350.88671875
252;581.7875366210938;20285.099609375;0.0;1237.4810791015625;16251.3134765625;4337.125;2793.947998046875;15868.05859375;61354.37109375
253;689.5775756835938;20197.341796875;0.0;1093.037353515625;16771.443359375;4451.7841796875;2676.92138671875;16245.79296875;62125.58203125
254;629.7584228515625;20001.732421875;0.0;1267.513671875;16402.5;4417.19287109375;2440.42578125;15660.3798828125;60819.1640625
255;665.544677734375;20047.68359375;0.0;1307.576904296875;17124.67578125;4459.8720703125;2686.36474609375;16011.201171875;62302.65234375
256;704.7498779296875;19906.751953125;0.0;1276.814453125;17915.921875;4671.72265625;2793.471435546875;16145.96484375;63415.015625
257;615.1851806640625;19974.3515625;0.0;1239.662353515625;16449.65625;4519.09326171875;2832.937744140625;15900.8154296875;61531.40234375
258;638.3666381835938;19984.48828125;0.0;1420.3995361328125;16695.07421875;4673.53076171875;2817.48974609375;15549.4375;61778.53125
259;683.517578125;19818.1875;0.0;1404.9644775390625;16817.7109375;4689.9404296875;2811.49609375;15217.044921875;61442.41796875
260;721.8920288085938;19619.7265625;0.2353329360485077;1423.6978759765625;16948.361328125;4615.6416015625;2871.511474609375;16243.728515625;62444.32421875
261;681.0267333984375;19702.76171875;0.0;1401.03271484375;16637.646484375;4776.4296875;2963.13134765625;16104.43359375;62265.9296875
262;587.177490234375;19916.9375;0.0;1105.1517333984375;16667.705078125;4706.29736328125;2861.623291015625;15662.525390625;61507.0859375
263;654.2816772460938;19397.1796875;0.0;1302.8204345703125;16657.5234375;4690.12890625;2982.640380859375;15740.904296875;61425.109375
264;674.3101196289063;19631.025390625;0.0;1244.8924560546875;16743.66015625;4549.5859375;2793.2255859375;16106.693359375;61743.03515625
265;618.2194213867188;19168.033203125;0.0;1382.7464599609375;16872.916015625;4835.564453125;2883.765380859375;16303.54296875;62064.46484375
266;665.3338012695313;19191.6171875;0.2353329360485077;1379.4832763671875;17467.740234375;4786.2421875;2799.626708984375;16216.9287109375;62506.8984375
267;780.2110595703125;19571.486328125;0.0;1543.670166015625;17108.646484375;4670.087890625;3172.616455078125;16314.716796875;63161.0546875
268;674.1990966796875;19616.427734375;0.0;1368.2474365234375;16910.787109375;4802.24462890625;2760.11962890625;16522.822265625;62654.7109375
269;626.5106811523438;19575.083984375;0.0;1375.2496337890625;16617.57421875;4806.02001953125;2700.017333984375;16122.982421875;61823.03125
270;681.5259399414063;19684.04296875;0.0;1506.5181884765625;16543.650390625;4820.94921875;2883.05712890625;16380.3095703125;62499.609375
271;769.0172119140625;19867.6328125;0.0;1331.17236328125;16629.26171875;4913.4033203125;2648.182861328125;16164.7080078125;62322.92578125
272;580.9066772460938;20102.048828125;0.0;1223.07421875;16506.2109375;4754.80029296875;2755.821533203125;16106.73828125;62029.3046875
273;687.5551147460938;19823.703125;0.0;1376.736572265625;16362.1025390625;4639.470703125;2595.548583984375;15324.5390625;60809.23046875
274;806.960205078125;19803.8046875;0.0;1225.3878173828125;16415.0078125;4643.34228515625;2623.42431640625;15718.615234375;61236.25
275;815.6802978515625;19355.236328125;0.0;1349.2686767578125;17128.85546875;4613.896484375;2839.178955078125;15816.4443359375;61918.2890625
276;778.4214477539063;19865.42578125;0.0;1316.9212646484375;17357.03515625;4668.0517578125;2919.126708984375;15526.841796875;62431.484375
277;703.8269653320313;19709.3125;0.9413317441940308;1268.8758544921875;17027.052734375;4639.7197265625;2840.09814453125;15047.2607421875;61236.8125
278;756.38818359375;20097.96875;0.0;1283.5115966796875;16539.1015625;4923.552734375;2838.1875;16008.9560546875;62447.39453125
279;730.4814453125;20020.39453125;0.0;1431.4071044921875;16582.330078125;4757.5517578125;2931.857666015625;16322.19140625;62775.8984375
280;730.906982421875;19248.3828125;0.0;1380.582275390625;16576.296875;4872.578125;2981.49658203125;15488.140625;61278.12109375
281;880.183837890625;19570.666015625;0.0;1315.4515380859375;16681.64453125;4930.935546875;2971.380859375;15616.267578125;61966.2265625
282;796.8441772460938;20122.587890625;0.0;1435.4166259765625;16548.701171875;4726.4150390625;2700.88037109375;15465.6865234375;61796.125
283;805.9219360351563;19906.0625;0.0;1391.12939453125;16456.98046875;4957.8330078125;2746.41650390625;15417.7568359375;61681.75
284;853.45751953125;20240.03515625;0.0;1470.593505859375;16693.45703125;4907.5595703125;2838.42822265625;14936.8408203125;61940.0390625
285;683.0858764648438;19690.890625;0.0;1334.8748779296875;17080.728515625;4992.07763671875;2645.466796875;15272.4384765625;61699.4375
286;788.6781616210938;19975.53125;0.0;1396.401123046875;16111.5537109375;4962.1396484375;2940.45458984375;15607.748046875;61782.1953125
287;770.7720336914063;19827.37890625;0.0;1247.5050048828125;16317.1376953125;4861.52587890625;2626.91162109375;15451.4111328125;61102.31640625
288;913.2119750976563;19830.697265625;0.0;1239.056396484375;16570.560546875;4463.1640625;2977.927490234375;16112.5966796875;62106.91015625
289;682.14306640625;19855.65625;0.0;1342.251220703125;16557.62109375;4536.841796875;2667.9931640625;15784.1650390625;61426.21484375
290;706.0162353515625;19970.408203125;0.0;1221.1468505859375;16564.029296875;4611.28076171875;2815.236328125;16061.2763671875;61948.9296875
291;669.1885375976563;19769.97265625;0.0;1378.2098388671875;16422.37109375;4615.87255859375;2430.238525390625;16334.724609375;61620.421875
292;629.99267578125;19754.490234375;0.2353329360485077;1302.6551513671875;16505.28515625;4462.5205078125;2858.1796875;16582.69140625;62095.74609375
293;727.9578247070313;19718.921875;0.0;1348.7852783203125;17125.951171875;4592.68798828125;2855.18115234375;15624.83203125;61994.07421875
294;878.2403564453125;19642.98046875;0.0;1440.0908203125;16301.22265625;4515.74609375;3072.268798828125;17064.6171875;62914.8203125
295;784.6700439453125;19449.423828125;0.0;1580.6778564453125;16633.423828125;4528.1455078125;2937.1806640625;16676.708984375;62589.828125
296;747.8461303710938;19380.109375;0.0;1557.008544921875;16693.078125;4779.7490234375;2882.0625;16831.849609375;62871.359375
297;755.5930786132813;19506.2265625;0.0;1390.61962890625;16663.658203125;4862.65966796875;3010.5556640625;16324.072265625;62512.9453125
298;743.303466796875;19733.50390625;0.0;1374.6641845703125;16676.52734375;4745.1259765625;2814.74267578125;16226.1552734375;62313.8046875
299;739.0789184570313;19793.8828125;0.0;1453.2752685546875;16794.306640625;4568.95947265625;2817.0556640625;17252.921875;63419.0625
