STEP;C11;NHQ;NP;OCB;OCC;OCH;OCN;ONC;TOTAL
149;2032.5574951171875;2639.078125;0.0;3070.824462890625;16087.8251953125;1252.8758544921875;7704.36376953125;40820.76171875;73607.9609375
150;2059.512939453125;2430.121337890625;0.0;3306.329345703125;15511.306640625;1397.409423828125;7732.34326171875;41422.19140625;73858.84375
151;2064.581787109375;2682.64599609375;0.4706658720970154;3318.50927734375;16527.494140625;1343.666748046875;7610.88623046875;42305.39453125;75853.265625
152;1980.9927978515625;2199.14453125;0.0;3416.004638671875;16171.3935546875;1351.6083984375;7787.3828125;42305.3984375;75211.796875
153;2048.613525390625;2479.14111328125;0.4706658720970154;3343.481689453125;15927.3271484375;1273.0728759765625;7530.1962890625;42452.203125;75054.6328125
154;2356.79248046875;2466.364013671875;0.0;3303.63525390625;16201.0712890625;1249.735595703125;7936.70947265625;40806.40234375;74320.6796875
155;2041.0946044921875;2589.769775390625;0.0;3219.86865234375;15915.162109375;1217.8504638671875;7938.7294921875;41239.24609375;74161.5703125
156;2177.65283203125;2447.138916015625;0.0;3028.958251953125;15861.0732421875;1304.5899658203125;8125.67529296875;40388.578125;73333.4296875
157;1868.2069091796875;2096.041748046875;0.0;2981.544921875;16176.8251953125;1279.492431640625;8142.9697265625;40133.76171875;72678.4765625
158;1930.5078125;2189.77734375;0.0;3199.550048828125;16361.576171875;1307.83984375;7851.3408203125;40726.9921875;73567.3828125
159;2206.080322265625;2136.712890625;0.0;3207.666015625;15878.7099609375;1180.857177734375;7435.263671875;40932.48828125;72977.3125
160;2271.18896484375;2383.850830078125;0.0;3201.938720703125;15588.490234375;1035.8404541015625;7886.97021484375;40555.80859375;72923.734375
161;2101.317138671875;2149.642578125;0.2353329360485077;3076.884521484375;15714.451171875;1120.65673828125;7733.56640625;42436.015625;74332.6171875
162;2111.487548828125;2466.841552734375;0.0;3074.39453125;16295.96875;913.0172119140625;7747.2802734375;41896.51171875;74505.2578125
163;2161.91943359375;2373.49658203125;0.0;3165.745361328125;16291.0810546875;919.4725952148438;7688.98681640625;42261.3515625;74861.984375
164;2089.517578125;2200.826904296875;0.0;3318.433349609375;16293.033203125;1117.0894775390625;7224.26123046875;41366.640625;73609.4921875
165;2238.318115234375;2259.625732421875;0.2353329360485077;3384.634033203125;15929.4833984375;1113.561767578125;7749.93310546875;40882.0859375;73557.5859375
166;2265.744873046875;2298.173583984375;0.2353329360485077;3294.318603515625;15803.814453125;1096.466552734375;7875.02685546875;41888.9296875;74522.3984375
167;2473.007568359375;2146.1728515625;0.0;3356.945068359375;16220.287109375;1166.728271484375;7453.2724609375;42263.57421875;75079.890625
168;2283.162109375;2226.543212890625;0.0;3189.703369140625;15299.65625;1134.2005615234375;7767.009765625;40060.78515625;71960.859375
169;2181.646728515625;2217.760498046875;0.0;3077.85205078125;16327.869140625;1077.5322265625;7671.4931640625;40649.29296875;73203.265625
170;2289.70751953125;1978.6016845703125;0.0;3130.834228515625;16143.505859375;1054.5426025390625;8029.7587890625;41497.84765625;74124.4765625
171;2228.26025390625;2205.997314453125;0.0;2770.324462890625;16687.1171875;1271.6552734375;7961.57080078125;40691.6796875;73816.40625
172;1905.1790771484375;2210.420654296875;0.0;2942.83349609375;15783.990234375;1294.4288330078125;7522.4921875;40923.9140625;72582.9609375
173;1923.6453857421875;2242.097900390625;0.0;3012.0537109375;15451.5751953125;1280.9901123046875;7664.59130859375;40263.17578125;71837.9140625
174;2013.1787109375;2188.855224609375;0.0;3147.08740234375;16381.8408203125;1047.838623046875;7529.38671875;40554.35546875;72862.4140625
175;2109.88330078125;2099.631103515625;0.0;3083.8388671875;15326.36328125;1193.865234375;7578.01318359375;40788.80078125;72180.203125
176;1858.3499755859375;2089.1357421875;0.0;2929.26708984375;15336.3740234375;1213.5992431640625;7808.931640625;41830.16796875;73065.515625
177;1774.503662109375;2233.681396484375;0.0;3039.49169921875;15831.876953125;1184.03662109375;7929.82763671875;40877.453125;72870.75
178;2114.214599609375;2336.23583984375;0.0;3148.71435546875;15529.0673828125;1260.66552734375;7406.33056640625;40989.5703125;72784.5
179;2058.42724609375;2092.10546875;0.0;2894.695556640625;15855.89453125;1043.8177490234375;7672.8125;41606.70703125;73224.0546875
180;2186.244384765625;2037.6663818359375;0.0;3059.96728515625;16372.1650390625;1007.733154296875;7302.708984375;42149.48046875;74115.6328125
181;2030.7496337890625;2149.0810546875;0.0;3038.760986328125;16434.083984375;1236.4312744140625;7645.64892578125;40615.54296875;73150.03125
182;2277.2705078125;2024.0269775390625;0.0;2855.0078125;16105.33203125;1011.8192749023438;7334.05908203125;40781.4765625;72388.6875
183;2119.90283203125;2064.3115234375;0.0;2756.005615234375;15911.5234375;1187.0067138671875;7215.755859375;39805.4375;71059.5234375
184;2004.2825927734375;1992.559326171875;0.0;3175.601806640625;15876.3681640625;981.2750854492188;7869.37109375;40343.3203125;72242.6640625
185;1932.139892578125;2139.862060546875;0.0;2983.150634765625;16249.8583984375;1095.7021484375;7931.72021484375;39754.66796875;72086.765625
186;2072.802978515625;2059.742919921875;0.0;3132.2666015625;15987.451171875;964.82763671875;8214.6396484375;41585.49609375;74017.015625
187;2066.615234375;2060.048095703125;0.0;3172.70703125;15953.1083984375;920.4786376953125;7637.59716796875;40066.609375;71876.859375
188;1745.1173095703125;2102.529052734375;0.0;3596.54150390625;15876.2861328125;1251.3905029296875;7344.00830078125;39879.2578125;71794.90625
189;2089.167236328125;2228.98291015625;0.4706658720970154;3183.619873046875;16619.56640625;1056.35595703125;7598.41259765625;40617.05078125;73393.296875
190;2131.44140625;2235.830078125;0.0;3140.5;15492.6337890625;1118.309814453125;7891.62890625;39787.34375;71797.5390625
191;1976.8350830078125;2109.058837890625;0.0;3169.091552734375;15603.8544921875;1032.6705322265625;7891.24560546875;41060.8125;72843.25
192;2116.636962890625;2190.13037109375;0.0;3012.476318359375;16063.5478515625;1037.848876953125;8064.9287109375;41139.859375;73625.265625
193;2364.657470703125;2182.23486328125;0.0;3472.598876953125;15996.931640625;1116.9715576171875;7479.6513671875;41369.19921875;73981.8359375
194;2272.03759765625;2100.89013671875;0.0;3459.58984375;16398.123046875;990.2153930664063;7754.77197265625;41741.9609375;74717.3828125
195;2179.132080078125;2063.9375;0.0;3353.589111328125;15581.015625;1117.8795166015625;7869.16845703125;42945.65234375;75110.203125
196;2183.135498046875;2036.34765625;0.0;3377.76220703125;15954.8779296875;1000.1902465820313;7725.33544921875;42444.9453125;74722.359375
197;2167.5947265625;2231.53369140625;0.0;3336.87158203125;16260.1689453125;1053.9757080078125;7820.41845703125;41597.46875;74467.8515625
198;1887.8505859375;2213.23486328125;0.0;3689.281005859375;16348.6025390625;993.5350952148438;7397.267578125;41102.16015625;73631.7265625
199;2153.8447265625;2228.85302734375;0.0;3065.69775390625;16473.119140625;1107.328857421875;7923.97607421875;40709.05859375;73661.78125
200;2309.137451171875;2190.7314453125;0.0;3525.427734375;16764.984375;1154.9708251953125;7959.32177734375;41712.68359375;75617.078125
201;2087.5859375;2103.8798828125;0.0;3258.90283203125;16346.3779296875;1130.6318359375;8092.59814453125;40613.78125;73633.5546875
202;2101.19677734375;2099.4091796875;0.0;3587.54345703125;17037.556640625;838.0783081054688;8202.998046875;41642.640625;75509.359375
203;2353.605224609375;1819.5390625;0.0;3649.591796875;16455.912109375;1035.0924072265625;8383.060546875;42757.89453125;76454.5234375
204;2057.45849609375;1942.51611328125;0.0;3391.144775390625;16499.802734375;1000.7294921875;8081.552734375;41746.25;74719.390625
205;2337.24853515625;1859.9456787109375;0.0;3756.260498046875;15377.841796875;1024.7742919921875;7837.80224609375;40849.37890625;73042.984375
206;2129.384765625;1939.670654296875;0.0;3546.983154296875;15243.76171875;1006.3541259765625;8465.2548828125;42186.421875;74517.84375
207;2285.04248046875;2216.496337890625;0.0;3383.563720703125;16234.158203125;1082.7978515625;8176.029296875;42252.5625;75630.6171875
208;2246.1083984375;2351.0654296875;0.4706658720970154;2986.451416015625;16352.2021484375;924.51611328125;8280.3857421875;40298.3359375;73439.3671875
209;1996.894775390625;2209.371826171875;0.0;3300.210693359375;16419.328125;1007.4483032226563;7983.41259765625;41849.65625;74766.140625
210;2110.40673828125;1958.78662109375;0.0;3017.65625;16567.330078125;1063.2353515625;8011.59423828125;41603.97265625;74332.8984375
211;2336.374267578125;2026.5078125;0.0;3333.640869140625;16581.4765625;947.4519653320313;7982.06396484375;42015.359375;75222.8359375
212;2181.71435546875;2057.87060546875;0.0;3140.437255859375;16323.568359375;1122.0272216796875;7384.7705078125;40993.375;73203.2890625
213;2174.653076171875;2021.402587890625;0.0;3221.498046875;16283.1611328125;1238.7083740234375;7950.05224609375;42096.9140625;74986.4375
214;2315.37548828125;2224.732177734375;0.0;3122.28662109375;16178.939453125;1149.2073974609375;8101.2666015625;40848.30078125;73939.953125
215;2007.97265625;1878.2200927734375;0.0;2869.842041015625;16139.556640625;1040.3946533203125;7566.01416015625;41178.62109375;72680.4453125
216;2245.008544921875;2171.18017578125;0.0;3510.631591796875;16775.046875;1113.7437744140625;7544.58056640625;41835.04296875;75195.0859375
217;2088.162353515625;2006.91552734375;0.0;3401.062744140625;16935.94140625;1124.805908203125;8191.19140625;42016.1328125;75764.0859375
218;2234.44677734375;2128.19921875;0.0;3394.181396484375;16740.857421875;1161.323486328125;8335.197265625;42212.65234375;76206.875
219;2218.45556640625;1997.302001953125;0.0;3372.679931640625;16900.552734375;1179.7005615234375;8166.31640625;40946.125;74780.9453125
220;2045.1435546875;1906.5438232421875;0.0;3225.337646484375;16728.361328125;1026.4566650390625;7411.7744140625;42154.09375;74497.671875
221;2338.1015625;2178.85791015625;0.0;3430.0458984375;16450.607421875;1356.8995361328125;7490.8427734375;41554.0234375;74799.0703125
222;2428.42919921875;2264.462646484375;0.0;3108.019287109375;15968.3603515625;1228.987060546875;7913.240234375;41136.265625;74047.4921875
223;2475.793701171875;2144.775634765625;0.0;3320.990966796875;16866.51953125;961.90869140625;7798.13525390625;42485.15625;76053.0078125
224;2254.385009765625;1974.894775390625;0.0;3403.250732421875;16722.19921875;1096.734130859375;8143.61572265625;41810.43359375;75405.5234375
225;2322.96435546875;1912.25;0.0;3223.069091796875;16081.197265625;1140.8765869140625;8331.3759765625;40333.9375;73345.796875
226;2277.392822265625;1909.5020751953125;0.0;3202.168212890625;16156.353515625;962.75439453125;8088.099609375;41276.609375;73872.8515625
227;2269.3212890625;1876.0633544921875;0.0;3292.143310546875;16033.052734375;1032.1534423828125;7777.939453125;41981.0234375;74261.65625
228;2039.6021728515625;2173.433837890625;0.0;3316.7998046875;15329.5126953125;977.8320922851563;8083.15966796875;40770.453125;72690.328125
229;2318.98876953125;2227.181884765625;0.0;3222.494384765625;15686.0234375;1071.38232421875;7785.9287109375;41517.38671875;73829.234375
230;2413.11279296875;2022.113037109375;0.0;3196.83837890625;15346.6396484375;1052.328369140625;7815.70703125;41268.37109375;73114.8515625
231;2318.888916015625;2208.357421875;0.0;3301.301025390625;15631.4482421875;1072.771728515625;8021.85498046875;41516.64453125;74071.046875
232;2016.9571533203125;2014.24267578125;0.0;3220.148193359375;15637.2216796875;919.2432250976563;7660.6845703125;41289.14453125;72757.328125
233;1976.76708984375;1917.0499267578125;0.0;3253.649169921875;15665.6728515625;921.2809448242188;7892.98779296875;40162.16015625;71789.4375
234;1929.5235595703125;1675.0706787109375;0.0;3300.55859375;15786.34375;853.9019165039063;7418.25390625;41955.1953125;72918.6640625
235;2044.5477294921875;1797.8741455078125;0.0;3128.78466796875;15808.3154296875;965.7799682617188;7849.37841796875;40363.64453125;71957.9609375
236;2167.465087890625;1949.250732421875;0.0;3510.751220703125;15273.3173828125;865.9608154296875;7596.40380859375;40597.19140625;71960.0546875
237;1885.9306640625;1948.000732421875;0.7059987783432007;2967.683349609375;15351.85546875;1001.3682861328125;7193.33349609375;41568.21875;71916.7890625
238;2302.208251953125;1786.3804931640625;0.0;3052.185546875;15268.2529296875;944.7127075195313;7403.775390625;41114.17578125;71871.4765625
239;2145.36474609375;1800.09521484375;0.0;3119.5654296875;16165.0400390625;944.2577514648438;7181.333984375;41253.91015625;72609.78125
240;2154.99365234375;1974.250732421875;0.0;3093.81005859375;16456.537109375;1255.3345947265625;7689.76708984375;40988.296875;73612.5859375
241;2044.46923828125;1929.3289794921875;0.0;3434.658447265625;15664.0341796875;1020.7401123046875;7976.41455078125;40842.9765625;72912.5859375
242;1959.8720703125;1745.3489990234375;0.0;3609.854736328125;16296.3916015625;955.002197265625;7775.271484375;42234.2578125;74575.78125
243;1988.1041259765625;1750.49951171875;0.0;3542.58154296875;16540.146484375;867.216552734375;8285.6865234375;42080.1328125;75054.25
244;2023.030029296875;1965.3768310546875;0.0;3425.951904296875;15708.35546875;959.55029296875;7841.95751953125;40448.328125;72372.5078125
245;2204.382080078125;1859.755126953125;0.0;3409.10205078125;16694.21484375;1014.0608520507813;7932.642578125;43216.6796875;76330.7421875
246;2117.789794921875;2113.0556640625;0.0;3214.32958984375;16089.5888671875;1039.42333984375;7763.3955078125;41209.71875;73547.1328125
247;1949.3336181640625;2116.020751953125;0.0;3542.650390625;16018.3623046875;1312.614990234375;8764.1201171875;42486.36328125;76189.2109375
248;1922.063720703125;2088.203369140625;0.0;3181.083984375;16576.681640625;1182.8946533203125;8424.4453125;41955.0546875;75330.5078125
249;1874.7967529296875;1997.2486572265625;0.0;3107.82373046875;15857.234375;1035.94482421875;8123.25;41909.953125;73905.8515625
250;1838.551513671875;2180.415283203125;0.0;3370.442138671875;15495.3701171875;1118.467041015625;7610.40087890625;41284.0;72897.46875
251;1857.4794921875;2182.18359375;0.0;3375.60693359375;15963.2412109375;1000.17529296875;7814.99609375;41508.38671875;73702.0546875
252;1962.58154296875;2153.700439453125;0.0;3486.7236328125;16188.8173828125;999.3712158203125;7916.216796875;40646.3515625;73353.5390625
253;1959.5419921875;2118.15576171875;0.0;3490.390869140625;16290.830078125;1047.1251220703125;7599.42919921875;40993.1796875;73498.5234375
254;2184.931884765625;2069.544677734375;0.0;3464.5263671875;16441.3203125;1212.66796875;7629.9755859375;41055.5234375;74058.2578125
255;1775.030517578125;1950.9285888671875;0.0;3527.853759765625;16442.30859375;1154.1285400390625;7987.1220703125;40855.359375;73692.4765625
256;1825.7108154296875;1831.8333740234375;0.0;3319.637939453125;16548.546875;1191.8079833984375;7880.22509765625;41178.84765625;73776.3046875
257;1828.0933837890625;1972.9818115234375;0.0;3223.071533203125;15549.7314453125;1162.70458984375;7578.84716796875;41244.1484375;72559.2578125
258;1919.56298828125;2007.94873046875;0.2353329360485077;2921.228271484375;16311.953125;1090.91064453125;7988.36767578125;41447.375;73687.296875
259;1816.913330078125;2259.927978515625;0.0;3233.80908203125;15998.2626953125;1044.981689453125;8008.61572265625;41895.88671875;74258.109375
260;2195.696044921875;2105.421875;0.0;3575.006103515625;16135.8681640625;1100.490234375;7960.02392578125;42354.48046875;75426.78125
261;1871.870849609375;1903.6427001953125;0.0;3387.85791015625;16719.796875;988.7109985351563;8167.50048828125;40955.3984375;73994.5546875
262;2091.08154296875;2122.412353515625;0.0;3412.291748046875;17201.51953125;1142.8187255859375;8482.1728515625;40920.03125;75371.921875
263;2145.074462890625;2044.3563232421875;0.0;3409.054931640625;17226.802734375;1170.6285400390625;8286.74609375;41552.54296875;75835.2109375
264;2371.53564453125;2161.969970703125;0.0;3206.46533203125;16960.26171875;1201.635986328125;8034.3330078125;42460.83984375;76396.9609375
265;2144.868408203125;2011.0819091796875;0.0;3458.531494140625;17284.904296875;1021.1947631835938;7812.19384765625;42050.015625;75782.375
266;2044.618408203125;2077.97998046875;0.0;3074.529052734375;17066.640625;1031.85009765625;8011.0234375;42284.9453125;75591.3125
267;1990.686279296875;1981.7166748046875;0.0;3497.730712890625;16450.61328125;1003.2837524414063;8448.1181640625;41814.67578125;75186.828125
268;2202.72705078125;1872.68017578125;0.0;3369.11474609375;16562.388671875;1023.8402709960938;8311.7939453125;42141.125;75483.7578125
269;2055.937744140625;1967.4561767578125;0.0;3134.520751953125;16651.728515625;991.03466796875;8096.9365234375;40682.05078125;73579.4140625
270;2179.03369140625;2023.89501953125;0.0;3210.56640625;16990.8984375;978.2640991210938;8058.8447265625;42134.1015625;75575.3359375
271;2266.76904296875;2170.56884765625;0.0;3187.56787109375;16665.064453125;983.6212768554688;8242.3212890625;40759.75390625;74275.2578125
272;2386.924072265625;1948.0767822265625;0.0;3292.6162109375;15716.45703125;1164.774658203125;8399.43359375;42636.81640625;75544.8828125
273;1973.12939453125;1689.66796875;0.0;3412.940185546875;16912.056640625;1240.5064697265625;8214.046875;41449.296875;74891.4453125
274;2279.87255859375;1873.218505859375;0.2353329360485077;3519.044921875;16469.8984375;1159.235595703125;7848.34423828125;41844.94921875;74994.6484375
275;2333.648681640625;1866.93310546875;0.0;3183.109619140625;15683.5810546875;1143.3228759765625;8192.302734375;41266.51171875;73669.4296875
276;2264.35302734375;2013.553955078125;0.0;3121.470947265625;16371.982421875;1146.194580078125;7982.49951171875;42108.40625;75008.3046875
277;2421.69677734375;2090.426513671875;0.0;3502.159912109375;16692.7421875;1140.8529052734375;8204.3095703125;41408.01953125;75460.0078125
278;2030.8734130859375;2031.382568359375;0.0;3316.57470703125;16135.5654296875;1058.096923828125;8216.11328125;41224.5078125;74013.03125
279;2237.7978515625;2000.6439208984375;0.0;3141.486083984375;16695.67578125;1240.0985107421875;7809.1318359375;41600.9375;74725.609375
280;2100.384765625;2241.53271484375;0.0;3263.907958984375;16111.3701171875;1144.7386474609375;8094.73486328125;40990.00390625;73946.7265625
281;2066.48046875;2004.080322265625;0.0;3370.047607421875;16226.7763671875;989.6556396484375;8340.90625;42643.546875;75641.3203125
282;2007.6641845703125;1949.18505859375;0.0;3489.5224609375;16473.857421875;922.021484375;7925.44140625;42140.26171875;74907.609375
283;1935.7078857421875;1997.3612060546875;0.0;3306.1357421875;16337.521484375;1013.700927734375;7797.29638671875;42115.34765625;74502.734375
284;2147.704345703125;1953.0345458984375;0.0;3199.5732421875;16565.5390625;966.629150390625;8123.98828125;40482.36328125;73438.578125
285;1735.60009765625;1805.333740234375;0.0;3109.380615234375;16588.609375;996.614990234375;7658.634765625;40037.37890625;71931.15625
286;1882.8807373046875;1679.205322265625;1.6473305225372314;3231.910400390625;16654.21484375;1081.43896484375;8130.234375;41995.62890625;74657.34375
287;1847.27099609375;1671.8251953125;0.0;3364.133544921875;16015.921875;946.708740234375;8099.9970703125;40779.0625;72724.8828125
288;2074.925048828125;1738.1533203125;0.0;3457.49462890625;16738.48828125;1180.90185546875;7852.5693359375;42369.83203125;75412.34375
289;2148.36669921875;1595.7469482421875;0.0;3050.0556640625;15747.052734375;1023.2938232421875;7606.54052734375;41010.98046875;72181.7578125
290;2021.2139892578125;1712.0797119140625;0.0;3150.899658203125;16593.451171875;964.8196411132813;7937.06982421875;41078.046875;73457.328125
291;1947.49267578125;1705.7607421875;0.0;3013.99609375;16040.2041015625;993.7943725585938;8076.294921875;40738.59375;72516.0234375
292;1768.553466796875;1644.2076416015625;0.0;3139.510498046875;16347.1884765625;881.1430053710938;7770.748046875;41003.04296875;72554.046875
293;2074.56640625;1657.2781982421875;0.0;3062.176513671875;16425.64453125;855.5026245117188;7929.60693359375;42095.75390625;74100.1171875
294;2029.7423095703125;1693.4144287109375;0.0;2897.456787109375;16868.18359375;943.4213256835938;8195.1298828125;41840.12890625;74467.5546875
295;1843.1845703125;1816.7794189453125;0.0;3178.205322265625;16152.7568359375;912.2958374023438;7726.98388671875;41699.55078125;73329.5
296;1869.30224609375;1839.5035400390625;0.0;3009.77880859375;16425.994140625;949.722412109375;7934.5185546875;40937.99609375;72966.546875
297;1893.42041015625;1743.77783203125;0.0;3003.119873046875;15941.619140625;987.1573486328125;8196.4287109375;40331.359375;72096.609375
298;2219.431396484375;1640.061767578125;0.0;2810.826171875;16597.6796875;842.9193725585938;8043.54296875;41332.8125;73486.96875
299;2052.509765625;1677.9503173828125;0.0;3062.318115234375;16840.71875;871.6343994140625;8120.361328125;41240.01171875;73865.1015625
